MG264542.1	MG264542	Monocercomonoides melolonthae CEAE small subunit ribosomal RNA gene, partial sequence	100.000	2894	0.0	5345
AY532067.1	X15590	Fragaria x ananassa genotype 8343-6 small subunit ribosomal RNA gene, complete sequence	100.000	44	1.69e-15	82.4
KU692160.1	X15590	Fragaria x ananassa genotype 8343-6 small subunit ribosomal RNA gene, complete sequence	100.000	41	7.88e-14	76.8
KM369053.1	KM369053	Lithophyllum pustulatum small subunit ribosomal RNA gene, partial sequence	100.000	1677	0.0	3094
DQ641242.1	AY393871	Metschnikowia continentalis UFMG96-173 small subunit ribosomal RNA gene, partial sequence	99.940	1661	0.0	3062
MK292133.1	KJ001716	Pratylenchus hippeastri small subunit ribosomal RNA gene, partial sequence	97.245	1742	0.0	2944
KT222402.1	U86695	Cyphelium inquinans small subunit ribosomal RNA gene, partial sequence	100.000	68	1.68e-28	126
HM053534.1	MF599307	Euplokamis dunlapae small subunit ribosomal RNA gene, partial sequence	93.496	123	6.30e-46	183
KY105325.1	AB053248	Saturnispora silvae JCM 6352 small subunit ribosomal RNA gene, partial sequence	100.000	39	5.70e-13	73.1
NR_118364.1	D64133	Kockovaella thailandica JCM7824 small subunit ribosomal RNA gene, partial sequence	95.238	42	9.76e-11	67.6
KX869966.1	M19172	Plasmodium falciparum small subunit ribosomal RNA gene, complete sequence	100.000	42	3.33e-14	78.7
HM070370.1	HM070370	Tenuipalpus heveae small subunit ribosomal RNA gene, partial sequence	100.000	2154	0.0	3975
KY828310.1	AJ966494	Nacobbus aberrans small subunit ribosomal RNA gene, partial sequence	93.137	102	1.88e-35	148
JN020926.1	AY904050	Trypanosoma evansi B18 small subunit ribosomal RNA gene, complete sequence	97.561	41	3.64e-12	71.3
HQ283366.1	AB013531	[Candida] friedrichii JCM 9553 small subunit ribosomal RNA gene, partial sequence	96.377	138	7.96e-59	226
JN392868.1	JN392868	Balanophora fungosa small subunit ribosomal RNA gene, partial sequence	100.000	1759	0.0	3249
NR_025989.1	FJ518816	Minchinia mercenariae small subunit ribosomal RNA gene, partial sequence	87.013	77	2.79e-16	86.1
MK413693.1	AY929349	Parnassia faberi small subunit ribosomal RNA gene, partial sequence	93.701	127	3.22e-48	191
KT389937.1	M19172	Plasmodium falciparum small subunit ribosomal RNA gene, complete sequence	100.000	44	3.11e-15	82.4
KM231763.1	AY509901	Sphaeronaemella fimicola UAMH8839 small subunit ribosomal RNA gene, partial sequence	100.000	41	9.18e-14	76.8
KM025165.1	AY929347	Lepuropetalon spathulatum small subunit ribosomal RNA gene, partial sequence	98.824	85	1.39e-36	152
HQ132930.1	HQ132930	Paramoeba branchiphila DE5A small subunit ribosomal RNA gene, partial sequence	100.000	2089	0.0	3858
AY077769.1	AY077769	Bovicola ovis small subunit ribosomal RNA gene, partial sequence	100.000	2193	0.0	4050
FJ172246.1	AY145371	Cryptoplax japonica small subunit ribosomal RNA gene, partial sequence	100.000	43	3.61e-15	80.5
JQ341280.1	KF696362	Plasmodium ovale wallikeri small subunit ribosomal RNA gene, complete sequence	96.078	102	5.28e-41	167
MF662619.1	MF599307	Euplokamis dunlapae small subunit ribosomal RNA gene, partial sequence	94.631	149	1.81e-60	231
AM501967.1	AM501967	Luticola goeppertiana AT-104Gel12a small subunit ribosomal RNA gene, partial sequence	100.000	1904	0.0	3513
NR_119273.1	D64133	Kockovaella thailandica JCM7824 small subunit ribosomal RNA gene, partial sequence	78.448	116	2.29e-12	73.1
MF944400.1	AY929347	Lepuropetalon spathulatum small subunit ribosomal RNA gene, partial sequence	96.774	93	1.09e-37	156
KF675912.1	X15590	Fragaria x ananassa genotype 8343-6 small subunit ribosomal RNA gene, complete sequence	97.059	102	3.54e-42	171
JX460861.1	JX460861	Dentitruncus truttae Krc10 small subunit ribosomal RNA gene, partial sequence	100.000	1731	0.0	3197
GU733427.1	JF903648	Syllides tam small subunit ribosomal RNA gene, partial sequence	90.939	309	1.30e-114	412
MK591039.1	LC120750	Balanoglossus carnosus small subunit ribosomal RNA gene, partial sequence	84.810	158	4.95e-37	154
NR_126199.1	D64133	Kockovaella thailandica JCM7824 small subunit ribosomal RNA gene, partial sequence	100.000	42	4.74e-14	78.7
KT588601.1	U61301	Lepidocyrtus paradoxus small subunit ribosomal RNA gene, complete sequence	100.000	44	1.40e-15	82.4
JN020925.1	AY904050	Trypanosoma evansi B18 small subunit ribosomal RNA gene, complete sequence	97.561	41	3.64e-12	71.3
JN018221.1	JN018221	Hydrachna globosa small subunit ribosomal RNA gene, partial sequence	100.000	1730	0.0	3195
AY960120.1	AY960120	Protacanthamoeba bohemica small subunit ribosomal RNA gene, partial sequence	100.000	2028	0.0	3746
MH999514.1	U61301	Lepidocyrtus paradoxus small subunit ribosomal RNA gene, complete sequence	100.000	54	3.90e-21	100
AY266294.1	AY266294	Aulacantha scolymantha small subunit ribosomal RNA gene, partial sequence	100.000	1834	0.0	3387
JQ772565.1	KJ461171	Piesma maculatum small subunit ribosomal RNA gene, partial sequence	94.301	193	2.70e-79	294
KX463286.1	AF202164	Subanguina radicicola wild isolate small subunit ribosomal RNA gene, partial sequence	91.791	134	4.00e-47	187
JX473712.1	FJ541187	Blastodinium galatheanum small subunit ribosomal RNA gene, partial sequence	97.959	98	3.25e-42	171
JQ356765.1	JQ356765	Cryptoglena pigra Hoisan032709B small subunit ribosomal RNA gene, partial sequence	100.000	2211	0.0	4084
KU940153.1	AY509901	Sphaeronaemella fimicola UAMH8839 small subunit ribosomal RNA gene, partial sequence	100.000	54	3.70e-21	100
AF223571.1	EU103618	Euplotes aediculatus Lahorensis small subunit ribosomal RNA gene, partial sequence	99.248	133	1.52e-62	241
KF982091.1	EU272628	Plumularia setacea small subunit ribosomal RNA gene, partial sequence	99.153	118	5.64e-55	213
KT190942.1	GQ375058	Sphagnum angustifolium small subunit ribosomal RNA gene, partial sequence	96.992	133	4.97e-58	224
AY233981.1	AY233981	Neozygites tanajoae BIN10E small subunit ribosomal RNA gene, partial sequence	100.000	1378	0.0	2545
KJ633828.1	AF496661	Munnopsis typica small subunit ribosomal RNA gene, complete sequence	100.000	73	2.39e-31	135
MG573198.1	HE978251	Paramecium nephridiatum PAR population small subunit ribosomal RNA gene, partial sequence	100.000	1695	0.0	3131
KP986202.1	X15590	Fragaria x ananassa genotype 8343-6 small subunit ribosomal RNA gene, complete sequence	100.000	40	2.71e-13	75.0
JQ438841.1	DQ831033	Rhamphospora nymphaeae CBS 72.38 small subunit ribosomal RNA gene, partial sequence	92.746	193	1.01e-74	279
KC890805.1	KC890805	Selenidium terebellae small subunit ribosomal RNA gene, partial sequence	100.000	1901	0.0	3511
GQ464903.1	X53498	Anemonia sulcata small subunit ribosomal RNA gene, complete sequence	96.277	188	3.28e-83	307
KY397510.1	DQ790106	Chaunochiton kappleri small subunit ribosomal RNA gene, partial sequence	96.923	195	8.92e-89	326
JF735264.1	HQ232195	Acremonium hyalinulum CBS 271.36 small subunit ribosomal RNA gene, partial sequence	98.901	182	7.09e-89	326
KJ400936.1	KJ400915	Wolffiella caudata small subunit ribosomal RNA gene, partial sequence	98.918	1756	0.0	3138
KF318903.1	AY929347	Lepuropetalon spathulatum small subunit ribosomal RNA gene, partial sequence	98.824	85	1.38e-36	152
MK114137.1	FJ154950	Pratylenchus araucensis small subunit ribosomal RNA gene, partial sequence	94.286	105	1.15e-38	159
MH863506.1	AY509901	Sphaeronaemella fimicola UAMH8839 small subunit ribosomal RNA gene, partial sequence	97.561	41	2.91e-12	71.3
KX098803.1	AJ275005	Andreaeobryum macrosporum small subunit ribosomal RNA gene, partial sequence	100.000	74	4.47e-32	137
KT447556.1	M27187	Argulus nobilis small subunit ribosomal RNA gene, partial sequence	100.000	63	5.85e-26	117
MG253149.1	MG253149	Amphicteis gunneri small subunit ribosomal RNA gene, partial sequence	100.000	1895	0.0	3500
KF906982.1	X15590	Fragaria x ananassa genotype 8343-6 small subunit ribosomal RNA gene, complete sequence	100.000	42	1.93e-14	78.7
DQ010047.1	KJ461171	Piesma maculatum small subunit ribosomal RNA gene, partial sequence	99.053	528	0.0	948
AF461407.1	M19172	Plasmodium falciparum small subunit ribosomal RNA gene, complete sequence	100.000	40	1.89e-13	75.0
EU720527.1	X15590	Fragaria x ananassa genotype 8343-6 small subunit ribosomal RNA gene, complete sequence	100.000	45	4.62e-16	84.2
AF239408.1	AY929364	Zinowiewia concinna small subunit ribosomal RNA gene, partial sequence	89.510	143	2.58e-44	178
KP419168.1	KP419168	Metrius contractus small subunit ribosomal RNA gene, partial sequence	100.000	2324	0.0	4292
AB625584.1	AY509901	Sphaeronaemella fimicola UAMH8839 small subunit ribosomal RNA gene, partial sequence	100.000	54	3.99e-21	100
MF285471.1	AY929347	Lepuropetalon spathulatum small subunit ribosomal RNA gene, partial sequence	98.824	85	8.92e-37	152
EU004821.1	EU004821	Eucoleus dispar small subunit ribosomal RNA gene, partial sequence	100.000	1767	0.0	3264
JN376072.1	AF202164	Subanguina radicicola wild isolate small subunit ribosomal RNA gene, partial sequence	95.745	94	3.59e-37	154
EU848586.1	EU848586	Paradendryphiella salina small subunit ribosomal RNA gene, partial sequence	100.000	1730	0.0	3195
MF502553.1	X15590	Fragaria x ananassa genotype 8343-6 small subunit ribosomal RNA gene, complete sequence	100.000	48	1.01e-17	89.8
MH321188.1	AF534771	Begonia scapigera small subunit ribosomal RNA gene, partial sequence	95.575	226	8.26e-100	363
MK356127.1	M27187	Argulus nobilis small subunit ribosomal RNA gene, partial sequence	100.000	51	1.91e-19	95.3
MN257805.1	DQ790121	Ptychopetalum petiolatum small subunit ribosomal RNA gene, partial sequence	100.000	124	6.72e-60	230
AY145387.1	AY145387	Vampyroteuthis infernalis small subunit ribosomal RNA gene, partial sequence	100.000	2019	0.0	3729
KJ940831.1	X57172	Aedes albopictus small subunit ribosomal RNA gene, complete sequence	93.007	143	6.90e-51	200
EU495308.1	EU495308	Hubrechtella kimuraorum small subunit ribosomal RNA gene, partial sequence	100.000	1772	0.0	3265
AF027682.1	AF027682	Parathelohania anophelis small subunit ribosomal RNA gene, complete sequence	100.000	1287	0.0	2377
JN631366.1	X15590	Fragaria x ananassa genotype 8343-6 small subunit ribosomal RNA gene, complete sequence	100.000	64	1.61e-26	119
KY229919.1	KY229919	Myxobolus voremkhai small subunit ribosomal RNA gene, partial sequence	100.000	2020	0.0	3720
DQ377693.1	DQ377693	Sphaeromyxa hellandi small subunit ribosomal RNA gene, partial sequence	100.000	1976	0.0	3650
AY553975.1	AY553975	Macoma secta small subunit ribosomal RNA gene, partial sequence	100.000	1746	0.0	3214
GQ280609.1	HQ232195	Acremonium hyalinulum CBS 271.36 small subunit ribosomal RNA gene, partial sequence	98.361	183	3.36e-87	320
NR_028657.1	D64133	Kockovaella thailandica JCM7824 small subunit ribosomal RNA gene, partial sequence	95.238	42	9.72e-11	67.6
LC126942.1	LC126942	Neovahlkampfia nana small subunit ribosomal RNA gene, partial sequence	100.000	2087	0.0	3855
FJ447444.1	FJ447444	Nesippus crypturus small subunit ribosomal RNA gene, partial sequence	100.000	1773	0.0	3275
LC159272.1	LC159272	Dictyostelium purpureum WS-22 small subunit ribosomal RNA gene, partial sequence	100.000	1788	0.0	3302
